games,country,alpha_3,ioc_code,host,year,gold,silver,bronze,total,summer,pop_0,pop_4,pop_8,pop_12,pop_16,pop_20,pop_24,pop_28,pop_32,pop_36,pop_40,gdppc_0,gdppc_4,gdppc_8,gdppc_12,gdppc_16,gdppc_20,gdppc_24,gdppc_28,gdppc_32,gdppc_36,gdppc_40,host_n4,host_0,host_p4,host_p8,host_p12,games_gold,games_silver,games_bronze,games_medals,n_teams,medals_per_team,past_tot_1,past_tot_2,past_tot_3,past_tot_4,past_tot_5
Athens 2004,Malawi,MWI,MAW,0,2004,0,0,0,0,1,12709.0,11339.0,10205.0,10203.0,8580.0,7104.0,6259.0,5531.0,4761.0,4273.0,3816.0,922.76,967.09,972.82,802.93,872.0,925.0,1004.0,942.0,851.0,697.0,572.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Malaysia,MYS,MAS,0,2004,0,0,0,0,1,24941.0,22666.0,20419.0,18466.0,16731.0,15157.0,13764.0,12554.0,11441.0,10409.0,9397.0,15087.25,13474.7,12668.67,9383.93,7144.0,6867.0,5829.0,4638.0,3649.0,3096.0,2754.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,2.0,1.0,0.0,0.0
Athens 2004,Maldives,MDV,MDV,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,
Athens 2004,Mali,MLI,MLI,0,2004,0,0,0,0,1,11579.0,10832.0,10075.0,8961.0,7777.0,7233.0,6758.0,6366.0,5801.0,5307.0,4875.0,1366.98,1153.05,1130.51,1115.41,1116.0,1084.0,1168.0,1090.0,971.0,923.0,888.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Malta,MLT,MLT,0,2004,0,0,0,0,1,403.0,392.0,382.0,370.0,352.0,351.0,364.0,329.0,319.0,319.0,324.0,21233.0,20434.55,16932.05,14341.3,11765.0,9797.0,8920.0,6684.0,4299.0,3309.0,2343.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Mauritania,MRT,MTN,0,2004,0,0,0,0,1,2768.0,2501.0,2271.0,2043.0,1849.0,1685.0,1545.0,1430.0,1333.0,1249.0,1178.0,2185.95,1934.74,1873.05,1559.9,1533.0,1486.0,1682.0,1779.0,1511.0,1471.0,1208.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Mauritius,MUS,MRI,0,2004,0,0,0,0,1,1232.0,1186.0,1135.0,1085.0,1045.0,1012.0,964.0,898.0,851.0,804.0,736.0,14854.61,14272.3,12841.93,12002.38,10418.0,7798.0,6970.0,7264.0,5128.0,4602.0,5196.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Mexico,MEX,MEX,0,2004,0,3,1,4,1,103334.0,98403.0,93508.0,87906.0,81782.0,75080.0,68347.0,62220.0,55984.0,49519.0,43775.0,13287.6,12613.4,10386.5,10262.21,9193.0,9777.0,9929.0,8131.0,7256.0,6432.0,5555.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,6.0,1.0,1.0,2.0,6.0
Athens 2004,Federated States of Micronesia,FSM,FSM,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,,,,
Athens 2004,Republic of Moldova,MDA,MDA,0,2004,0,0,0,0,1,4013.0,4199.0,4354.0,4402.0,4290.0,4113.0,3996.0,3886.0,3703.0,3506.0,3271.0,3813.43,2989.53,3305.5,5546.37,9731.0,10508.0,9078.0,8777.42857142857,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,2.0,2.0,,,
Athens 2004,Monaco,MCO,MON,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Mongolia,MNG,MGL,0,2004,0,0,1,1,1,2574.0,2461.0,2341.0,2210.0,1992.0,1816.0,1655.0,1487.0,1321.0,1181.0,1061.0,4334.23,2936.06,2271.8,1841.01,2227.0,1940.0,1618.0,1401.0,1256.0,1154.0,1027.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,1.0,2.0,1.0,
Athens 2004,Morocco,MAR,MAR,0,2004,2,1,0,3,1,30042.0,28675.0,27339.0,25659.0,23600.0,21316.0,19487.0,18043.0,16661.0,15137.0,13722.0,5584.15,4753.64,4603.65,4194.45,4077.0,3657.0,3622.0,3175.0,2660.0,2429.0,2201.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,5.0,2.0,3.0,3.0,2.0
Athens 2004,Mozambique,MOZ,MOZ,0,2004,0,0,0,0,1,18264.0,16841.0,15520.0,13006.0,12523.0,12923.0,12103.0,10770.0,9810.0,8884.0,8127.0,1125.83,1196.01,1325.6,1482.42,1701.0,1629.0,1945.0,2064.0,2906.0,2469.0,2150.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,1.0,1.0,0.0,0.0,0.0
Athens 2004,Myanmar,MMR,MYA,0,2004,0,0,0,0,1,47699.0,45616.0,43143.0,40419.0,38196.0,35671.0,33061.0,30872.0,28474.0,26368.0,24490.0,2664.94,1843.49,1469.03,1283.83,1207.0,1492.0,1320.0,1103.0,1023.0,976.0,976.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Namibia,NAM,NAM,0,2004,0,0,0,0,1,2034.0,1893.0,1716.0,1551.0,1333.0,1169.0,1058.0,950.0,822.0,725.0,654.0,6712.77,5971.81,5687.12,5532.67,5386.0,5539.0,6293.0,6150.0,6156.0,6253.0,6468.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,2.0,2.0,,
Athens 2004,Nauru,NRU,NRU,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,,,
Athens 2004,Nepal,NPL,NEP,0,2004,0,0,0,0,1,24989.0,23487.0,21804.0,19705.0,17714.0,16044.0,14613.0,13418.0,12389.0,11473.0,10677.0,1802.14,1676.75,1511.73,1374.66,1269.0,1152.0,1057.0,1071.0,1034.0,1023.0,1012.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Netherlands,NLD,NED,0,2004,4,9,9,22,1,16282.0,15926.0,15530.0,15184.0,14761.0,14420.0,14144.0,13770.0,13330.0,12725.0,12127.0,39682.38,37899.95,31811.74,28555.73,25574.0,23750.0,23438.0,22132.0,20079.0,17365.0,15042.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,25.0,19.0,15.0,9.0,13.0
Athens 2004,Netherlands Antilles,ANT,AHO,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,1.0,0.0
Athens 2004,New Zealand,NZL,NZL,0,2004,3,2,0,5,1,4039.0,3802.0,3697.0,3494.0,3361.0,3298.0,3170.0,3154.0,2929.0,2759.0,2592.0,29806.74,26823.02,24321.25,21093.06,22022.0,21783.0,19681.0,20161.0,18889.0,16809.0,16606.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,4.0,6.0,10.0,13.0,11.0
Athens 2004,Nicaragua,NIC,NCA,0,2004,0,0,0,0,1,5193.0,4866.0,4503.0,4007.0,3404.0,3114.0,2803.0,2473.0,2183.0,1926.0,1695.0,3220.26,2858.53,2395.2,2163.42,2498.0,3308.0,3414.0,5099.0,4543.0,4419.0,4092.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,,0.0
Athens 2004,Niger,NER,NIG,0,2004,0,0,0,0,1,12472.0,10785.0,9443.0,8313.0,7399.0,6704.0,6093.0,5548.0,5060.0,4633.0,4252.0,725.13,693.38,712.86,785.26,939.0,956.0,1291.0,1033.0,1282.0,1398.0,1415.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Nigeria,NGA,NGR,0,2004,0,0,2,2,1,139902.0,125014.0,112235.0,101378.0,91760.0,82724.0,74821.0,66393.0,58941.0,52445.0,46675.0,3136.63,2144.83,1924.09,1793.94,1667.0,1527.0,2080.0,2208.0,1908.0,1114.0,1451.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,3.0,6.0,4.0,0.0,2.0
Athens 2004,North Macedonia,MKD,MKD,0,2004,0,0,0,0,1,2052.0,2017.0,1971.0,1889.0,1859.0,1837.0,1792.0,1706.0,1618.0,1533.0,1445.0,8561.38,8083.79,7095.17,7991.6,10034.0,10007.0,9899.0,8319.0,7127.0,5606.0,5450.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,1.0,0.0,,,
Athens 2004,Norway,NOR,NOR,0,2004,5,0,1,6,1,4592.0,4492.0,4382.0,4287.0,4209.0,4140.0,4086.0,4026.0,3933.0,3819.0,3694.0,64824.14,54039.96,43133.14,33041.21,28786.0,26321.0,24031.0,20610.0,17409.0,15224.0,13256.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,10.0,7.0,7.0,5.0,3.0
Athens 2004,Oman,OMN,OMA,0,2004,0,0,0,0,1,2393.0,2219.0,2188.0,1940.0,1652.0,1424.0,1175.0,956.0,829.0,735.0,662.0,28607.08,24186.37,16491.17,12251.16,10633.0,9526.0,6491.0,7328.0,6271.0,4932.0,1714.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Pakistan,PAK,PAK,0,2004,0,0,0,0,1,161556.0,145759.0,131363.0,119974.0,108408.0,96502.0,85219.0,76456.0,69326.0,62282.0,55988.0,3664.53,3154.51,2979.81,2732.38,2442.0,2106.0,1851.0,1604.0,1455.0,1361.0,1208.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,1.0,1.0,1.0
Athens 2004,Palau,PLW,PLW,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,,,,
Athens 2004,Palestine,PSE,PLE,0,2004,0,0,0,0,1,3396.0,3075.0,2671.0,2106.0,1758.0,1524.0,1360.0,1228.0,1089.0,1000.0,1182.0,4358.52,5377.39,5320.26,5410.62,4745.0,4807.0,5239.0,4605.0,3797.0,2636.0,2585.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,,,
Athens 2004,Panama,PAN,PAN,0,2004,0,0,0,0,1,3104.0,2900.0,2690.0,2489.0,2302.0,2123.0,1960.0,1792.0,1617.0,1447.0,1288.0,10769.52,9898.79,8652.08,8148.63,6743.0,7192.0,6849.0,5604.0,5571.0,4752.0,3929.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Papua New Guinea,PNG,PNG,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Paraguay,PRY,PAR,0,2004,0,1,0,1,1,5889.0,5474.0,5006.0,4492.0,4007.0,3568.0,3196.0,2922.0,2614.0,2349.0,2115.0,5876.66,4896.43,5360.74,5186.56,5082.0,4945.0,5113.0,3629.0,3017.0,2699.0,2546.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Peru,PER,PER,0,2004,0,0,0,0,1,27174.0,25839.0,24326.0,22528.0,20710.0,19011.0,17295.0,15573.0,13955.0,12476.0,11144.0,6731.0,6038.24,5739.79,4698.48,6003.0,5859.0,6795.0,6808.0,6264.0,5874.0,5523.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,1.0,1.0,1.0
Athens 2004,Philippines,PHL,PHI,0,2004,0,0,0,0,1,88140.0,80937.0,74209.0,67933.0,62081.0,56258.0,50940.0,45574.0,40850.0,36424.0,32254.0,4562.5,4033.56,3790.78,3399.24,3355.0,3469.0,3787.0,3430.0,2954.0,2745.0,2550.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,1.0,1.0,1.0,0.0
Athens 2004,Poland,POL,POL,0,2004,3,2,5,10,1,38580.0,38658.0,38633.0,38372.0,37867.0,36904.0,35578.0,34299.0,33040.0,32035.0,30976.0,14906.09,12732.17,10066.17,7873.92,9228.0,9006.0,9149.0,9397.0,7986.0,6881.0,5773.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,14.0,17.0,19.0,16.0,
Athens 2004,Portugal,PRT,POR,0,2004,0,2,1,3,1,10420.0,10228.0,10003.0,9892.0,9921.0,9885.0,9778.0,9622.0,8970.0,9115.0,9123.0,24142.77,23372.04,19939.31,18598.53,15729.0,12894.0,12822.0,10861.0,10130.0,7767.0,5926.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,2.0,2.0,0.0,1.0,3.0
Athens 2004,Puerto Rico,PRI,PUR,0,2004,0,0,0,0,1,3827.0,3811.0,3725.0,3585.0,3475.0,3350.0,3210.0,3026.0,2847.0,2674.0,2552.0,32110.84,27392.46,21856.02,18290.73,15701.0,13201.0,13040.0,11308.0,11046.0,8705.0,7012.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,1.0,1.0,0.0,2.0
Athens 2004,Qatar,QAT,QAT,0,2004,0,0,0,0,1,706.0,555.0,489.0,464.0,413.0,324.0,237.0,181.0,134.0,95.0,65.0,74372.93,45788.12,22395.26,15042.12,12492.0,20354.0,45860.0,55169.0,62416.0,58010.0,42186.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,1.0,0.0,1.0,0.0,0.0
Athens 2004,Romania,ROU,ROU,0,2004,8,5,6,19,1,21141.0,22118.0,22292.0,22464.0,22769.0,22454.0,22130.0,21446.0,20663.0,19721.0,18927.0,10531.17,7089.95,6476.47,4818.3,6338.0,6295.0,5482.0,4809.0,3867.0,2860.0,2098.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,26.0,20.0,18.0,24.0,53.0
Athens 2004,Russian Federation,RUS,RUS,0,2004,28,26,36,90,1,143483.0,145977.0,147973.0,148272.0,146866.0,142922.0,139039.0,135269.0,131769.0,128876.0,125522.0,14880.98,10552.88,8479.38,10487.55,12720.0,12379.0,12204.0,11426.0,9785.0,8391.0,6754.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,89.0,63.0,,,
Athens 2004,Rwanda,RWA,RWA,0,2004,0,0,0,0,1,8468.0,7868.0,6335.0,7329.0,6588.0,5829.0,5138.0,4502.0,3992.0,3548.0,3184.0,1159.03,1023.62,976.41,1301.69,1538.0,1597.0,1672.0,1387.0,1282.0,1154.0,980.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Saint Kitts and Nevis,KNA,SKN,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,,,
Athens 2004,Saint Lucia,LCA,LCA,0,2004,0,0,0,0,1,157.0,153.0,148.0,141.0,135.0,129.0,122.0,115.0,107.0,99.0,92.0,8322.35,7191.27,6330.93,5737.29,4779.0,3403.0,3011.0,2820.0,2279.0,2091.0,1900.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,,,
Athens 2004,Saint Vincent and the Grenadines,VCT,VIN,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,
Athens 2004,Samoa,WSM,SAM,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,San Marino,SMR,SMR,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,São Tomé and Príncipe,STP,STP,0,2004,0,0,0,0,1,154.0,141.0,130.0,121.0,111.0,102.0,94.0,84.0,77.0,72.0,67.0,2408.76,2218.82,2221.05,2185.46,2295.0,2447.0,3182.0,2432.0,2324.0,2083.0,1733.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,,,
Athens 2004,Saudi Arabia,SAU,KSA,0,2004,0,0,0,0,1,22886.0,20444.0,18831.0,17098.0,15233.0,12607.0,9999.0,7620.0,6473.0,5775.0,5192.0,30233.51,23904.52,20280.49,17905.28,12795.0,16343.0,21068.0,19297.0,15138.0,10916.0,7978.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,2.0,0.0,0.0,0.0,0.0
Athens 2004,Senegal,SEN,SEN,0,2004,0,0,0,0,1,11454.0,10311.0,9359.0,8449.0,7465.0,6573.0,5787.0,5100.0,4589.0,4074.0,3636.0,2074.95,1983.52,1866.34,1942.93,2085.0,1989.0,2021.0,2370.0,2289.0,2389.0,2389.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,1.0,0.0
Athens 2004,Serbia and Montenegro,SCG,SCG,0,2004,0,2,0,2,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,3.0,4.0,,,
Athens 2004,Seychelles,SYC,SEY,0,2004,0,0,0,0,1,83.0,79.0,76.0,73.0,69.0,66.0,64.0,61.0,57.0,51.0,47.0,13735.9,14379.83,10468.99,9304.81,7114.0,6030.0,6424.0,5149.0,4149.0,3470.0,3424.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,,0.0
Athens 2004,Sierra Leone,SLE,SLE,0,2004,0,0,0,0,1,4602.0,3809.0,3811.0,4246.0,3968.0,3623.0,3335.0,3088.0,2879.0,2704.0,2543.0,1197.15,828.79,1060.56,1354.97,1626.0,1608.0,1584.0,1511.0,1525.0,1420.0,1215.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Singapore,SGP,SGP,0,2004,0,0,0,0,1,4498.0,4063.0,3668.0,3256.0,2869.0,2743.0,2414.0,2293.0,2152.0,2012.0,1842.0,42111.17,37772.76,32724.49,24775.57,19853.0,16767.0,13601.0,10178.0,8155.0,5294.0,3800.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Slovakia,SVK,SVK,0,2004,2,2,2,6,1,5335.0,5352.0,5336.0,5268.0,5223.0,5114.0,4966.0,4779.0,4593.0,4472.0,4326.0,16570.86,13904.99,12622.91,9838.61,12659.0,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,5.0,3.0,,,
Athens 2004,Slovenia,SVN,SLO,0,2004,0,1,3,4,1,1990.0,1982.0,1982.0,1990.0,1962.0,1896.0,1833.0,1734.0,1695.0,1658.0,1606.0,24150.58,21501.34,18376.25,15462.71,20083.0,20650.0,21151.0,17462.0,14269.0,10822.0,9624.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,2.0,2.0,2.0,,
Athens 2004,Solomon Islands,SLB,SOL,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Somalia,SOM,SOM,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,,0.0,0.0
Athens 2004,South Africa,ZAF,RSA,0,2004,1,3,2,6,1,47406.0,44882.0,42643.0,40079.0,36795.0,33182.0,29252.0,26468.0,23936.0,21569.0,19371.0,8877.92,7582.78,6725.79,5901.98,6319.0,6672.0,6998.0,6802.0,6550.0,6087.0,5499.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,5.0,5.0,2.0,,
Athens 2004,Spain,ESP,ESP,0,2004,3,11,6,20,1,43456.0,41072.0,40386.0,39645.0,39054.0,38363.0,37488.0,35997.0,34513.0,33239.0,31741.0,30088.09,26994.86,22185.07,20329.17,17272.0,14308.0,14008.0,13053.0,10796.0,8606.0,6945.0,0,0,0,0,1,301,300,325,926,202,4.584158415841584,11.0,17.0,22.0,4.0,5.0
Athens 2004,Sri Lanka,LKA,SRI,0,2004,0,0,0,0,1,19412.0,18820.0,18409.0,17777.0,16903.0,15977.0,15056.0,14013.0,13116.0,12085.0,10996.0,6191.97,5841.09,5187.71,4020.97,3633.0,3387.0,2917.0,2464.0,2327.0,2291.0,2104.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,1.0,0.0,0.0,0.0,0.0
Athens 2004,Sudan,SDN,SUD,0,2004,0,0,0,0,1,29321.0,26771.0,24442.0,22069.0,19492.0,17657.0,14980.0,13020.0,11470.0,10261.0,9273.0,2461.3,1951.47,1551.86,1336.05,1282.0,1404.0,1484.0,1664.0,1400.0,1471.0,1505.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Suriname,SUR,SUR,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,1.0,1.0,0.0
Athens 2004,Sweden,SWE,SWE,0,2004,4,2,1,7,1,8994.0,8872.0,8841.0,8668.0,8436.0,8337.0,8310.0,8222.0,8122.0,7912.0,7661.0,38016.06,34202.6,29012.1,27198.53,27468.0,25357.0,23809.0,22765.0,20725.0,18428.0,16761.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,12.0,8.0,12.0,11.0,19.0
Athens 2004,Switzerland,CHE,SUI,0,2004,1,1,3,5,1,7523.0,7314.0,7199.0,6999.0,6704.0,6530.0,6385.0,6333.0,6401.0,6132.0,5887.0,47263.6,43251.1,36720.49,34356.8,32482.91,28315.08,27405.73,24752.91,25356.91,21395.39,19195.45,0,0,0,0,0,301,300,325,926,202,4.584158415841584,9.0,7.0,1.0,4.0,8.0
Athens 2004,Syrian Arab Republic,SYR,SYR,0,2004,0,0,1,1,1,17813.0,16397.0,14742.0,13177.0,11632.0,10114.0,8774.0,7670.0,6701.0,5867.0,5157.0,7051.43,7668.07,9517.37,10002.28,9913.0,9792.0,10374.0,9526.0,7243.0,5270.0,5797.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,1.0,0.0,0.0,1.0
Athens 2004,Tajikistan,TJK,TJK,0,2004,0,0,0,0,1,6688.0,6229.0,5764.0,5500.0,5006.0,4431.0,3966.0,3554.0,3145.0,2759.0,2424.0,2301.29,1723.36,1559.52,2832.7,5515.0,5469.0,5746.0,6192.285714285715,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,,,
Athens 2004,United Republic of Tanzania,TZA,TAN,0,2004,0,0,0,0,1,38000.0,33741.0,30164.0,26674.0,23764.0,20984.0,18665.0,16626.0,14707.0,12988.0,11522.0,1464.39,1148.68,979.73,895.48,867.0,870.0,958.0,996.0,945.0,894.0,787.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Thailand,THA,THA,0,2004,3,1,4,8,1,63697.0,61893.0,59560.0,56675.0,53683.0,50534.0,47026.0,43221.0,39276.0,35028.0,31107.0,11408.33,9627.1,10458.36,8409.02,6089.0,4720.0,4071.0,3333.0,2786.0,2488.0,1991.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,3.0,2.0,1.0,1.0,1.0
Athens 2004,East Timor,TMP,TLS,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,,,,
Athens 2004,Togo,TGO,TOG,0,2004,0,0,0,0,1,5578.0,4992.0,4402.0,3973.0,3475.0,3022.0,2626.0,2333.0,2080.0,1782.0,1606.0,1121.81,1150.37,1215.74,1181.87,1239.0,1239.0,1572.0,1505.0,1709.0,1581.0,1275.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,Tonga,TON,TGA,0,2004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,1.0,0.0,0.0,0.0
Athens 2004,Trinidad and Tobago,TTO,TTO,0,2004,0,0,1,1,1,1239.0,1252.0,1262.0,1263.0,1238.0,1169.0,1091.0,1021.0,975.0,963.0,924.0,25403.27,19179.92,15004.26,14195.95,14198.0,17680.0,19734.0,15696.0,13753.0,12248.0,10841.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,2.0,2.0,0.0,0.0,0.0
Athens 2004,Tunisia,TUN,TUN,0,2004,0,0,0,0,1,9906.0,9514.0,9092.0,8529.0,7899.0,7185.0,6443.0,5859.0,5304.0,4894.0,4468.0,8705.08,7548.44,6388.39,5789.96,4940.0,4890.0,4693.0,4095.0,3645.0,2766.0,2533.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,1.0,0.0,0.0,0.0
Athens 2004,Turkey,TUR,TUR,0,2004,3,3,4,10,1,71358.0,67839.0,63423.0,58872.0,54356.0,49840.0,45048.0,41472.0,37493.0,34165.0,31227.0,13423.79,11904.01,10644.63,9150.43,8019.0,6736.0,6070.0,6110.0,4929.0,4122.0,3453.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,5.0,6.0,6.0,2.0,3.0
Athens 2004,Turkmenistan,TKM,TKM,0,2004,0,0,0,0,1,4608.0,4385.0,4142.0,3830.0,3492.0,3165.0,2875.0,2594.0,2313.0,2054.0,1825.0,7781.74,4173.19,3226.98,4587.76,6601.0,6314.0,6763.0,7294.428571428572,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,,,
Athens 2004,Uganda,UGA,UGA,0,2004,0,0,0,0,1,27414.0,24195.0,21270.0,18703.0,16176.0,13920.0,12415.0,11242.0,10224.0,9170.0,8147.0,1364.69,1191.95,1091.53,934.83,902.0,897.0,912.0,1219.0,1364.0,1304.0,1251.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,1.0,0.0,0.0,0.0
Athens 2004,Ukraine,UKR,UKR,0,2004,8,5,9,22,1,47342.0,49014.0,50813.0,51869.0,51423.0,50769.0,50047.0,49234.0,48027.0,46510.0,44786.0,8049.4,5165.81,4636.63,8130.28,9704.0,9476.0,8467.0,8113.857142857143,,,,0,0,0,0,0,301,300,325,926,202,4.584158415841584,23.0,23.0,,,
Athens 2004,United Arab Emirates,ARE,UAE,0,2004,1,0,0,1,1,4064.0,3130.0,2536.0,2050.0,1623.0,1284.0,1000.0,598.0,336.0,191.0,133.0,64925.67,48888.03,34042.74,0.0,20215.0,32135.0,44168.0,40803.0,39540.0,42040.0,40927.0,0,0,0,0,0,301,300,325,926,202,4.584158415841584,0.0,0.0,0.0,0.0,0.0
Athens 2004,United States of America,USA,USA,0,2004,36,39,26,101,1,293402.0,282738.0,269944.0,257037.0,245021.0,236348.0,227726.0,218035.0,209896.0,200706.0,191889.0,48492.72,45886.47,40412.75,37240.3,35863.0,32076.0,29611.0,27058.0,25414.0,23691.0,20360.0,0,0,0,1,0,301,300,325,926,202,4.584158415841584,93.0,101.0,108.0,94.0,174.0
